PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=1852 ttl=64 time=1309 ms
64 bytes from 10.0.0.2: icmp_seq=1853 ttl=64 time=1324 ms
64 bytes from 10.0.0.2: icmp_seq=1854 ttl=64 time=1317 ms
64 bytes from 10.0.0.2: icmp_seq=1855 ttl=64 time=1316 ms
64 bytes from 10.0.0.2: icmp_seq=1856 ttl=64 time=1314 ms
64 bytes from 10.0.0.2: icmp_seq=1857 ttl=64 time=1308 ms
64 bytes from 10.0.0.2: icmp_seq=1858 ttl=64 time=1340 ms
64 bytes from 10.0.0.2: icmp_seq=1859 ttl=64 time=1313 ms
64 bytes from 10.0.0.2: icmp_seq=1860 ttl=64 time=1332 ms
64 bytes from 10.0.0.2: icmp_seq=1861 ttl=64 time=1321 ms
64 bytes from 10.0.0.2: icmp_seq=1862 ttl=64 time=1313 ms
64 bytes from 10.0.0.2: icmp_seq=1863 ttl=64 time=1324 ms
64 bytes from 10.0.0.2: icmp_seq=1864 ttl=64 time=1313 ms
64 bytes from 10.0.0.2: icmp_seq=1865 ttl=64 time=1310 ms
64 bytes from 10.0.0.2: icmp_seq=1866 ttl=64 time=1322 ms
64 bytes from 10.0.0.2: icmp_seq=1867 ttl=64 time=1313 ms
64 bytes from 10.0.0.2: icmp_seq=1868 ttl=64 time=1311 ms
64 bytes from 10.0.0.2: icmp_seq=1869 ttl=64 time=1308 ms
64 bytes from 10.0.0.2: icmp_seq=1870 ttl=64 time=1322 ms
64 bytes from 10.0.0.2: icmp_seq=1871 ttl=64 time=1308 ms
64 bytes from 10.0.0.2: icmp_seq=1872 ttl=64 time=1320 ms
64 bytes from 10.0.0.2: icmp_seq=1873 ttl=64 time=1311 ms
64 bytes from 10.0.0.2: icmp_seq=1874 ttl=64 time=1330 ms
64 bytes from 10.0.0.2: icmp_seq=1875 ttl=64 time=1325 ms
64 bytes from 10.0.0.2: icmp_seq=1876 ttl=64 time=1319 ms
64 bytes from 10.0.0.2: icmp_seq=1877 ttl=64 time=1331 ms
64 bytes from 10.0.0.2: icmp_seq=1878 ttl=64 time=1327 ms
64 bytes from 10.0.0.2: icmp_seq=1879 ttl=64 time=1319 ms
64 bytes from 10.0.0.2: icmp_seq=1880 ttl=64 time=1316 ms
64 bytes from 10.0.0.2: icmp_seq=1881 ttl=64 time=1328 ms
64 bytes from 10.0.0.2: icmp_seq=1882 ttl=64 time=1326 ms
64 bytes from 10.0.0.2: icmp_seq=1883 ttl=64 time=1318 ms
64 bytes from 10.0.0.2: icmp_seq=1884 ttl=64 time=1315 ms
64 bytes from 10.0.0.2: icmp_seq=1885 ttl=64 time=1320 ms
64 bytes from 10.0.0.2: icmp_seq=1886 ttl=64 time=1316 ms
64 bytes from 10.0.0.2: icmp_seq=1887 ttl=64 time=1324 ms
64 bytes from 10.0.0.2: icmp_seq=1888 ttl=64 time=1332 ms
64 bytes from 10.0.0.2: icmp_seq=1889 ttl=64 time=1326 ms
64 bytes from 10.0.0.2: icmp_seq=1890 ttl=64 time=1320 ms
64 bytes from 10.0.0.2: icmp_seq=1891 ttl=64 time=1316 ms
64 bytes from 10.0.0.2: icmp_seq=1892 ttl=64 time=1329 ms
64 bytes from 10.0.0.2: icmp_seq=1893 ttl=64 time=1326 ms
64 bytes from 10.0.0.2: icmp_seq=1894 ttl=64 time=1320 ms
64 bytes from 10.0.0.2: icmp_seq=1895 ttl=64 time=1320 ms
64 bytes from 10.0.0.2: icmp_seq=1896 ttl=64 time=1328 ms
64 bytes from 10.0.0.2: icmp_seq=1897 ttl=64 time=1328 ms
64 bytes from 10.0.0.2: icmp_seq=1898 ttl=64 time=1320 ms
64 bytes from 10.0.0.2: icmp_seq=1899 ttl=64 time=1318 ms
64 bytes from 10.0.0.2: icmp_seq=1900 ttl=64 time=1316 ms
64 bytes from 10.0.0.2: icmp_seq=1901 ttl=64 time=1322 ms
64 bytes from 10.0.0.2: icmp_seq=1902 ttl=64 time=1335 ms
64 bytes from 10.0.0.2: icmp_seq=1903 ttl=64 time=1331 ms
64 bytes from 10.0.0.2: icmp_seq=1904 ttl=64 time=1336 ms
64 bytes from 10.0.0.2: icmp_seq=1905 ttl=64 time=1331 ms
64 bytes from 10.0.0.2: icmp_seq=1906 ttl=64 time=1336 ms
64 bytes from 10.0.0.2: icmp_seq=1907 ttl=64 time=1336 ms
64 bytes from 10.0.0.2: icmp_seq=1908 ttl=64 time=1346 ms
64 bytes from 10.0.0.2: icmp_seq=1909 ttl=64 time=1339 ms
64 bytes from 10.0.0.2: icmp_seq=1910 ttl=64 time=1333 ms
64 bytes from 10.0.0.2: icmp_seq=1911 ttl=64 time=1346 ms
64 bytes from 10.0.0.2: icmp_seq=1912 ttl=64 time=1346 ms
64 bytes from 10.0.0.2: icmp_seq=1913 ttl=64 time=1338 ms
64 bytes from 10.0.0.2: icmp_seq=1914 ttl=64 time=1334 ms
64 bytes from 10.0.0.2: icmp_seq=1915 ttl=64 time=1345 ms
64 bytes from 10.0.0.2: icmp_seq=1916 ttl=64 time=1336 ms
64 bytes from 10.0.0.2: icmp_seq=1917 ttl=64 time=1347 ms
64 bytes from 10.0.0.2: icmp_seq=1918 ttl=64 time=1336 ms
64 bytes from 10.0.0.2: icmp_seq=1919 ttl=64 time=1350 ms
64 bytes from 10.0.0.2: icmp_seq=1920 ttl=64 time=1344 ms
64 bytes from 10.0.0.2: icmp_seq=1921 ttl=64 time=1330 ms
64 bytes from 10.0.0.2: icmp_seq=1922 ttl=64 time=1368 ms
64 bytes from 10.0.0.2: icmp_seq=1923 ttl=64 time=1398 ms
64 bytes from 10.0.0.2: icmp_seq=1924 ttl=64 time=1407 ms
64 bytes from 10.0.0.2: icmp_seq=1925 ttl=64 time=1408 ms
64 bytes from 10.0.0.2: icmp_seq=1926 ttl=64 time=1394 ms
64 bytes from 10.0.0.2: icmp_seq=1927 ttl=64 time=1394 ms
64 bytes from 10.0.0.2: icmp_seq=1928 ttl=64 time=1396 ms
64 bytes from 10.0.0.2: icmp_seq=1929 ttl=64 time=1390 ms
64 bytes from 10.0.0.2: icmp_seq=1930 ttl=64 time=1398 ms
64 bytes from 10.0.0.2: icmp_seq=1931 ttl=64 time=1393 ms
64 bytes from 10.0.0.2: icmp_seq=1932 ttl=64 time=1391 ms
64 bytes from 10.0.0.2: icmp_seq=1933 ttl=64 time=1396 ms
64 bytes from 10.0.0.2: icmp_seq=1934 ttl=64 time=1393 ms
64 bytes from 10.0.0.2: icmp_seq=1935 ttl=64 time=1383 ms
64 bytes from 10.0.0.2: icmp_seq=1936 ttl=64 time=1327 ms
64 bytes from 10.0.0.2: icmp_seq=1937 ttl=64 time=1339 ms
64 bytes from 10.0.0.2: icmp_seq=1938 ttl=64 time=1335 ms
64 bytes from 10.0.0.2: icmp_seq=1939 ttl=64 time=1330 ms
64 bytes from 10.0.0.2: icmp_seq=1940 ttl=64 time=1342 ms
64 bytes from 10.0.0.2: icmp_seq=1941 ttl=64 time=1337 ms
64 bytes from 10.0.0.2: icmp_seq=1942 ttl=64 time=1328 ms
64 bytes from 10.0.0.2: icmp_seq=1943 ttl=64 time=1343 ms
64 bytes from 10.0.0.2: icmp_seq=1944 ttl=64 time=1339 ms
64 bytes from 10.0.0.2: icmp_seq=1945 ttl=64 time=1334 ms
64 bytes from 10.0.0.2: icmp_seq=1946 ttl=64 time=1330 ms
64 bytes from 10.0.0.2: icmp_seq=1947 ttl=64 time=1345 ms
64 bytes from 10.0.0.2: icmp_seq=1948 ttl=64 time=1338 ms
64 bytes from 10.0.0.2: icmp_seq=1949 ttl=64 time=1239 ms
64 bytes from 10.0.0.2: icmp_seq=1950 ttl=64 time=1237 ms
64 bytes from 10.0.0.2: icmp_seq=1951 ttl=64 time=1250 ms
64 bytes from 10.0.0.2: icmp_seq=1952 ttl=64 time=1245 ms
64 bytes from 10.0.0.2: icmp_seq=1953 ttl=64 time=1242 ms
64 bytes from 10.0.0.2: icmp_seq=1954 ttl=64 time=1254 ms
64 bytes from 10.0.0.2: icmp_seq=1955 ttl=64 time=1251 ms
64 bytes from 10.0.0.2: icmp_seq=1956 ttl=64 time=1248 ms
64 bytes from 10.0.0.2: icmp_seq=1957 ttl=64 time=1259 ms
64 bytes from 10.0.0.2: icmp_seq=1958 ttl=64 time=1256 ms
64 bytes from 10.0.0.2: icmp_seq=1959 ttl=64 time=1254 ms
64 bytes from 10.0.0.2: icmp_seq=1960 ttl=64 time=1270 ms
64 bytes from 10.0.0.2: icmp_seq=1961 ttl=64 time=1266 ms
64 bytes from 10.0.0.2: icmp_seq=1962 ttl=64 time=1280 ms
64 bytes from 10.0.0.2: icmp_seq=1963 ttl=64 time=1278 ms
64 bytes from 10.0.0.2: icmp_seq=1964 ttl=64 time=1276 ms
64 bytes from 10.0.0.2: icmp_seq=1965 ttl=64 time=1272 ms
64 bytes from 10.0.0.2: icmp_seq=1966 ttl=64 time=1267 ms
64 bytes from 10.0.0.2: icmp_seq=1967 ttl=64 time=1263 ms
64 bytes from 10.0.0.2: icmp_seq=1968 ttl=64 time=1261 ms
64 bytes from 10.0.0.2: icmp_seq=1969 ttl=64 time=1258 ms
64 bytes from 10.0.0.2: icmp_seq=1970 ttl=64 time=1273 ms
64 bytes from 10.0.0.2: icmp_seq=1971 ttl=64 time=1267 ms
64 bytes from 10.0.0.2: icmp_seq=1972 ttl=64 time=1265 ms
64 bytes from 10.0.0.2: icmp_seq=1973 ttl=64 time=1259 ms
64 bytes from 10.0.0.2: icmp_seq=1974 ttl=64 time=1258 ms
64 bytes from 10.0.0.2: icmp_seq=1975 ttl=64 time=1264 ms
64 bytes from 10.0.0.2: icmp_seq=1976 ttl=64 time=1257 ms
64 bytes from 10.0.0.2: icmp_seq=1977 ttl=64 time=1254 ms
64 bytes from 10.0.0.2: icmp_seq=1978 ttl=64 time=1264 ms
64 bytes from 10.0.0.2: icmp_seq=1979 ttl=64 time=1261 ms
64 bytes from 10.0.0.2: icmp_seq=1980 ttl=64 time=1258 ms
64 bytes from 10.0.0.2: icmp_seq=1981 ttl=64 time=1258 ms
64 bytes from 10.0.0.2: icmp_seq=1982 ttl=64 time=1253 ms
64 bytes from 10.0.0.2: icmp_seq=1983 ttl=64 time=1263 ms
64 bytes from 10.0.0.2: icmp_seq=1984 ttl=64 time=1265 ms
64 bytes from 10.0.0.2: icmp_seq=1985 ttl=64 time=1256 ms
